date,day,off,id,item_id,name,price,high,low,open,time,updated_at
1400-05-29,Fri,0,67511685,137203,price_dollar_rl,272500,272500,268990,269030,2021-08-21 00:00:00,2021-08-22 11:08:53
1400-05-30,Sat,0,67511685,137203,price_dollar_rl,272500,272500,268990,269030,2021-08-21 00:00:00,2021-08-22 11:08:53
1400-05-31,Sun,0,67524934,137203,price_dollar_rl,274490,275440,273490,274500,2021-08-22 00:00:00,2021-08-23 00:07:44
1400-06-01,Mon,0,67542665,137203,price_dollar_rl,276590,276940,273690,274390,2021-08-23 00:00:00,2021-08-24 00:08:31
1400-06-02,Tue,0,67632306,137203,price_dollar_rl,276530,278940,275690,277190,2021-08-24 00:00:00,2021-08-25 00:09:47
1400-06-03,Wed,0,67708690,137203,price_dollar_rl,278490,280940,276790,277530,2021-08-25 00:00:00,2021-08-26 00:09:48
1400-06-04,Thu,0,67787815,137203,price_dollar_rl,278990,280240,277890,279490,2021-08-26 00:00:00,2021-08-27 00:12:19
1400-06-05,Fri,0,67787815,137203,price_dollar_rl,278990,280240,277890,279490,2021-08-26 00:00:00,2021-08-27 00:12:19
1400-06-06,Sat,0,67931785,137203,price_dollar_rl,282010,283740,281190,282460,2021-08-28 00:00:00,2021-08-29 00:12:23
1400-06-07,Sun,0,67943629,137203,price_dollar_rl,276080,282040,275490,281890,2021-08-29 00:00:00,2021-08-30 00:08:44
1400-06-08,Mon,0,67966758,137203,price_dollar_rl,270640,274010,269350,273850,2021-08-30 00:00:00,2021-08-31 00:09:52
1400-06-09,Tue,0,68054526,137203,price_dollar_rl,274220,274310,272250,273870,2021-08-31 00:00:00,2021-09-01 00:10:48
1400-06-10,Wed,0,68133349,137203,price_dollar_rl,270350,273410,270050,273310,2021-09-01 00:00:00,2021-09-02 00:13:39
1400-06-11,Thu,0,68210364,137203,price_dollar_rl,272910,272910,270850,270860,2021-09-02 00:00:00,2021-09-03 00:13:00
1400-06-12,Fri,0,68347812,137203,price_dollar_rl,270310,274110,270050,272810,2021-09-04 00:00:00,2021-09-05 00:09:59
1400-06-13,Sat,0,68347812,137203,price_dollar_rl,270310,274110,270050,272810,2021-09-04 00:00:00,2021-09-05 00:09:59
1400-06-14,Sun,0,68359148,137203,price_dollar_rl,270680,272810,270550,271110,2021-09-05 00:00:00,2021-09-06 00:08:21
1400-06-15,Mon,0,68376195,137203,price_dollar_rl,271210,271510,269660,271110,2021-09-06 00:00:00,2021-09-07 00:09:52
1400-06-16,Tue,0,68439605,137203,price_dollar_rl,273810,274010,270760,271810,2021-09-07 00:00:00,2021-09-08 00:10:51
1400-06-17,Wed,0,68529623,137203,price_dollar_rl,276810,277310,275050,275120,2021-09-08 00:00:00,2021-09-09 00:14:46
1400-06-18,Thu,0,68601798,137203,price_dollar_rl,278270,279010,276350,276880,2021-09-09 00:00:00,2021-09-10 00:12:13
1400-06-19,Fri,0,68748925,137203,price_dollar_rl,277310,278810,276550,278670,2021-09-11 00:00:00,2021-09-12 00:12:59
1400-06-20,Sat,0,68748925,137203,price_dollar_rl,277310,278810,276550,278670,2021-09-11 00:00:00,2021-09-12 00:12:59
1400-06-21,Sun,0,68760303,137203,price_dollar_rl,272510,277210,272250,277210,2021-09-12 00:00:00,2021-09-13 00:09:19
1400-06-22,Mon,0,68783456,137203,price_dollar_rl,273110,273210,269050,270490,2021-09-13 00:00:00,2021-09-14 00:09:14
1400-06-23,Tue,0,68876236,137203,price_dollar_rl,276470,277310,273350,274510,2021-09-14 00:00:00,2021-09-15 00:13:01
1400-06-24,Wed,0,68953228,137203,price_dollar_rl,273210,274210,272050,272210,2021-09-15 00:00:00,2021-09-16 00:17:25
1400-06-25,Thu,0,69029880,137203,price_dollar_rl,274460,274510,272150,273610,2021-09-16 00:00:00,2021-09-17 00:15:02
1400-06-26,Fri,0,69168265,137203,price_dollar_rl,273710,276410,273050,276010,2021-09-18 00:00:00,2021-09-19 00:09:57
1400-06-27,Sat,0,69168265,137203,price_dollar_rl,273710,276410,273050,276010,2021-09-18 00:00:00,2021-09-19 00:09:57
1400-06-28,Sun,0,69179315,137203,price_dollar_rl,274650,275010,272850,272850,2021-09-19 00:00:00,2021-09-20 00:08:57
1400-06-29,Mon,0,69208772,137203,price_dollar_rl,274430,274510,273350,274210,2021-09-20 00:00:00,2021-09-21 11:50:56
1400-06-30,Tue,0,69264861,137203,price_dollar_rl,274030,276310,273650,274450,2021-09-21 00:00:00,2021-09-22 00:06:47
1400-06-31,Wed,0,69380473,137203,price_dollar_rl,275210,276110,274450,274610,2021-09-22 19:59:49,2021-09-24 23:49:58
1400-07-01,Thu,0,69465217,137203,price_dollar_rl,276810,276810,275050,275270,2021-09-23 16:59:37,2021-09-24 23:59:48
1400-07-02,Fri,0,69628461,137203,price_dollar_rl,275610,276810,274850,276480,2021-09-25 19:59:58,2021-09-26 11:55:47
1400-07-03,Sat,0,69628461,137203,price_dollar_rl,275610,276810,274850,276480,2021-09-25 19:59:58,2021-09-26 11:55:47
1400-07-04,Sun,0,69650991,137203,price_dollar_rl,276810,276910,275350,275390,2021-09-26 00:00:00,2021-09-27 01:09:32
1400-07-05,Mon,0,69650991,137203,price_dollar_rl,276810,276910,275350,275390,2021-09-26 00:00:00,2021-09-27 01:09:32
1400-07-06,Tue,0,69798584,137203,price_dollar_rl,280710,280710,277550,277590,2021-09-28 19:59:59,2021-10-02 15:14:38
1400-07-07,Wed,0,69885437,137203,price_dollar_rl,282510,283210,281270,281490,2021-09-29 19:59:59,2021-10-02 15:23:29
1400-07-08,Thu,0,69985452,137203,price_dollar_rl,284710,284710,282550,283160,2021-09-30 16:59:40,2021-10-02 15:34:25
1400-07-09,Fri,0,70135630,137203,price_dollar_rl,282010,283510,281150,282980,2021-10-02 00:00:00,2021-10-03 00:17:42
1400-07-10,Sat,0,70135630,137203,price_dollar_rl,282010,283510,281150,282980,2021-10-02 00:00:00,2021-10-03 00:17:42
1400-07-11,Sun,0,70154685,137203,price_dollar_rl,280410,281610,279450,281560,2021-10-03 00:00:00,2021-10-04 02:48:50
1400-07-12,Mon,0,70215954,137203,price_dollar_rl,281360,281680,279650,279950,2021-10-04 00:00:00,2021-10-05 04:56:32
1400-07-13,Tue,0,70215954,137203,price_dollar_rl,281360,281680,279650,279950,2021-10-04 00:00:00,2021-10-05 04:56:32
1400-07-14,Wed,0,70385956,137203,price_dollar_rl,279320,281680,279100,281210,2021-10-06 00:00:00,2021-10-07 01:06:57
1400-07-15,Thu,0,70385956,137203,price_dollar_rl,279320,281680,279100,281210,2021-10-06 00:00:00,2021-10-07 01:06:57
1400-07-16,Fri,0,71031623,137203,price_dollar_rl,275600,279380,275500,279230,2021-10-09 19:59:57,2021-10-10 12:08:15
1400-07-17,Sat,0,71031623,137203,price_dollar_rl,275600,279380,275500,279230,2021-10-09 19:59:57,2021-10-10 12:08:15
1400-07-18,Sun,0,71054855,137203,price_dollar_rl,275810,276280,274700,275620,2021-10-10 00:00:00,2021-10-11 00:21:57
1400-07-19,Mon,0,71095203,137203,price_dollar_rl,273330,276080,272610,275730,2021-10-11 19:59:55,2021-10-12 07:24:40
1400-07-20,Tue,0,71182986,137203,price_dollar_rl,270730,273680,269900,273440,2021-10-12 00:00:00,2021-10-13 00:13:57
1400-07-21,Wed,0,71265357,137203,price_dollar_rl,271560,272780,270100,270670,2021-10-13 00:00:00,2021-10-14 00:12:00
1400-07-22,Thu,0,71354867,137203,price_dollar_rl,270870,272480,270400,272380,2021-10-14 00:00:00,2021-10-15 02:36:50
1400-07-23,Fri,0,71502746,137203,price_dollar_rl,272850,273280,271900,272810,2021-10-16 00:00:00,2021-10-17 00:10:26
1400-07-24,Sat,0,71502746,137203,price_dollar_rl,272850,273280,271900,272810,2021-10-16 00:00:00,2021-10-17 00:10:26
1400-07-25,Sun,0,71521223,137203,price_dollar_rl,271820,272980,271120,272840,2021-10-17 00:00:00,2021-10-18 00:10:00
1400-07-26,Mon,0,71545500,137203,price_dollar_rl,272640,273180,271100,271470,2021-10-18 00:00:00,2021-10-19 00:12:20
1400-07-27,Tue,0,71641127,137203,price_dollar_rl,274830,275380,273400,273530,2021-10-19 00:00:00,2021-10-20 00:13:53
1400-07-28,Wed,0,71721056,137203,price_dollar_rl,273080,274180,272610,274060,2021-10-20 00:00:00,2021-10-21 00:13:53
1400-07-29,Thu,0,71808927,137203,price_dollar_rl,274150,274680,273500,273670,2021-10-21 00:00:00,2021-10-22 00:13:28
1400-07-30,Fri,0,71965009,137203,price_dollar_rl,276030,276080,274100,274220,2021-10-23 00:00:00,2021-10-24 00:11:46
1400-08-01,Sat,0,71965009,137203,price_dollar_rl,276030,276080,274100,274220,2021-10-23 00:00:00,2021-10-24 00:11:46
1400-08-02,Sun,0,71965009,137203,price_dollar_rl,276030,276080,274100,274220,2021-10-23 00:00:00,2021-10-24 00:11:46
1400-08-03,Mon,0,72012163,137203,price_dollar_rl,275620,276780,275400,276530,2021-10-25 00:00:00,2021-10-26 00:12:59
1400-08-04,Tue,0,72105857,137203,price_dollar_rl,275770,275780,273900,275110,2021-10-26 00:00:00,2021-10-27 00:13:57
1400-08-05,Wed,0,72188327,137203,price_dollar_rl,276780,278080,275400,275690,2021-10-27 00:00:00,2021-10-28 00:13:33
1400-08-06,Thu,0,72276005,137203,price_dollar_rl,276570,277080,276400,277020,2021-10-28 00:00:00,2021-10-29 00:13:23
1400-08-07,Fri,0,72276005,137203,price_dollar_rl,276570,277080,276400,277020,2021-10-28 00:00:00,2021-10-29 00:13:23
1400-08-08,Sat,0,72434752,137203,price_dollar_rl,276140,276680,274100,276640,2021-10-30 00:00:00,2021-10-31 00:11:48
1400-08-09,Sun,0,72455208,137203,price_dollar_rl,275750,276080,274300,275390,2021-10-31 00:00:00,2021-11-01 00:11:20
1400-08-10,Mon,0,72480050,137203,price_dollar_rl,275070,276380,274700,275980,2021-11-01 00:00:00,2021-11-02 00:12:07
1400-08-11,Tue,0,72575899,137203,price_dollar_rl,276010,276080,275100,275150,2021-11-02 00:00:00,2021-11-03 00:13:19
1400-08-12,Wed,0,72655124,137203,price_dollar_rl,278970,279280,275800,275920,2021-11-03 00:00:00,2021-11-04 00:13:07
1400-08-13,Thu,0,72746339,137203,price_dollar_rl,276510,277280,276300,277280,2021-11-04 00:00:00,2021-11-05 00:13:32
1400-08-14,Fri,0,72746339,137203,price_dollar_rl,276510,277280,276300,277280,2021-11-04 00:00:00,2021-11-05 00:13:32
1400-08-15,Sat,0,72892665,137203,price_dollar_rl,278240,279580,277300,277460,2021-11-06 00:00:00,2021-11-07 00:09:56
1400-08-16,Sun,0,72911553,137203,price_dollar_rl,279910,280080,277200,278010,2021-11-07 00:00:00,2021-11-08 00:08:50
1400-08-17,Mon,0,72936989,137203,price_dollar_rl,280240,281380,279700,279840,2021-11-08 00:00:00,2021-11-09 00:10:52
1400-08-18,Tue,0,73029602,137203,price_dollar_rl,281060,281780,280200,280230,2021-11-09 00:00:00,2021-11-10 00:12:57
1400-08-19,Wed,0,73123111,137203,price_dollar_rl,283660,283880,281400,281760,2021-11-10 00:00:00,2021-11-11 00:12:43
1400-08-20,Thu,0,73210252,137203,price_dollar_rl,284240,284480,283100,283180,2021-11-11 00:00:00,2021-11-12 00:12:46
1400-08-21,Fri,0,73361027,137203,price_dollar_rl,286400,287480,284100,284130,2021-11-13 00:00:00,2021-11-14 00:10:51
1400-08-22,Sat,0,73361027,137203,price_dollar_rl,286400,287480,284100,284130,2021-11-13 00:00:00,2021-11-14 00:10:51
1400-08-23,Sun,0,73377433,137203,price_dollar_rl,285230,287480,284900,286540,2021-11-14 00:00:00,2021-11-15 00:09:40
1400-08-24,Mon,0,76776280,137203,price_dollar_rl,280280,283550,269700,283520,2021-11-15 00:00:00,2021-11-16 00:16:19
1400-08-25,Tue,0,76874965,137203,price_dollar_rl,279930,280370,278930,279710,2021-11-16 00:00:00,2021-11-17 00:14:59
1400-08-26,Wed,0,76961570,137203,price_dollar_rl,279700,279740,278890,279590,2021-11-17 00:00:00,2021-11-18 00:13:49
1400-08-27,Thu,0,77049147,137203,price_dollar_rl,281400,279540,278730,279440,2021-11-18 00:00:00,2021-11-20 12:28:15
1400-08-28,Fri,0,77211706,137203,price_dollar_rl,280770,281080,280030,280350,2021-11-20 00:00:00,2021-11-21 11:14:30
1400-08-29,Sat,0,77211706,137203,price_dollar_rl,280770,281080,280030,280350,2021-11-20 00:00:00,2021-11-21 11:14:30
1400-08-30,Sun,0,77233869,137203,price_dollar_rl,282960,283400,280130,280320,2021-11-21 00:00:00,2021-11-22 00:09:37
1400-09-01,Mon,0,77261795,137203,price_dollar_rl,283870,284100,281850,282530,2021-11-22 00:00:00,2021-11-23 00:14:16
1400-09-02,Tue,0,77361363,137203,price_dollar_rl,286010,286100,283850,284980,2021-11-23 00:00:00,2021-11-24 00:13:33
1400-09-03,Wed,0,77443768,137203,price_dollar_rl,291020,292600,286600,286720,2021-11-24 00:00:00,2021-11-25 00:14:29
1400-09-04,Thu,0,77530087,137203,price_dollar_rl,288080,289400,287650,289400,2021-11-25 00:00:00,2021-11-26 00:14:58
1400-09-05,Fri,0,77691862,137203,price_dollar_rl,282100,287090,278070,286950,2021-11-27 00:00:00,2021-11-28 00:12:42
1400-09-06,Sat,0,77691862,137203,price_dollar_rl,282100,287090,278070,286950,2021-11-27 00:00:00,2021-11-28 00:12:42
1400-09-07,Sun,0,77717833,137203,price_dollar_rl,273700,281700,273470,281700,2021-11-28 00:00:00,2021-11-29 00:10:55
1400-09-08,Mon,0,77745733,137203,price_dollar_rl,291200,293500,291200,293500,2021-11-29 00:00:00,2021-11-30 10:26:09
1400-09-09,Tue,0,77848289,137203,price_dollar_rl,289070,292840,286550,288800,2021-11-30 00:00:00,2021-12-01 00:15:00
1400-09-10,Wed,0,77957954,137203,price_dollar_rl,266170,266270,260230,260370,2021-12-01 00:00:00,2021-12-02 00:16:25
1400-09-11,Thu,0,78022830,137203,price_dollar_rl,273240,273290,266860,266930,2021-12-02 00:00:00,2021-12-03 00:17:06
1400-09-12,Fri,0,78191420,137203,price_dollar_rl,279750,280230,273130,273260,2021-12-04 00:00:00,2021-12-05 00:14:33
1400-09-13,Sat,0,78191420,137203,price_dollar_rl,279750,280230,273130,273260,2021-12-04 00:00:00,2021-12-05 00:14:33
1400-09-14,Sun,0,78213269,137203,price_dollar_rl,278640,279770,278560,279730,2021-12-05 00:00:00,2021-12-06 00:12:00
